seqnames	start	end	width	strand	V4	V5	V6	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
chr1_h1	49081855	49081855	1	*	wt_H3K4me3_peak_1097	48	.	Exon (h1SMcT0001300.1/h1SMcG0001300, exon 5 of 6)	1	49080395	49085033	4639	2	h1SMcG0001300	h1SMcT0001300.1	3178
chr1_h1	49126545	49126545	1	*	wt_H3K4me3_peak_1100	216	.	Distal Intergenic	1	49114291	49119252	4962	1	h1SMcG0001301	h1SMcT0001301.3	12254
chr1_h1	49168662	49168662	1	*	wt_H3K4me3_peak_1102	3648	.	Distal Intergenic	1	49174037	49192542	18506	1	h1SMcG0001303	h1SMcT0001303.1	-5375
chr1_h1	49476548	49476548	1	*	wt_H3K4me3_peak_1108	364	.	Distal Intergenic	1	49439342	49444446	5105	2	h1SMcG0001308	h1SMcT0001308.1	-32102
chr1_h1	49699754	49699754	1	*	wt_H3K4me3_peak_1111	157	.	Distal Intergenic	1	49706621	49709311	2691	1	h1SMcG0001316	h1SMcT0001316.1	-6867
chr1_h1	50371655	50371655	1	*	wt_H3K4me3_peak_1127	102	.	Promoter (2-3kb)	1	50369150	50377981	8832	1	h1SMcG0001333	h1SMcT0001333.3	2505
chr1_h1	50792800	50792800	1	*	wt_H3K4me3_peak_1137	103	.	Distal Intergenic	1	50785405	50787124	1720	2	h1SMnG0002195	h1SMnT0002195.4	-5676
chr1_h1	50820153	50820153	1	*	wt_H3K4me3_peak_1138	100	.	Distal Intergenic	1	50825638	50826100	463	1	h1SMnG0002199	h1SMnT0002199.1	-5485
chr1_h1	50839174	50839174	1	*	wt_H3K4me3_peak_1142	39	.	Distal Intergenic	1	50833124	50834969	1846	1	h1SMcG0001346	h1SMcT0001346.1	6050
chr1_h1	51358285	51358285	1	*	wt_H3K4me3_peak_1150	53	.	Distal Intergenic	1	51349322	51352107	2786	2	h1SMcG0001362	h1SMcT0001362.1	-6178
chr1_h1	51416333	51416333	1	*	wt_H3K4me3_peak_1152	235	.	Distal Intergenic	1	51425554	51426230	677	1	h1SMcG0001369	h1SMcT0001369.1	-9221
chr1_h1	51479013	51479013	1	*	wt_H3K4me3_peak_1155	316	.	Promoter (2-3kb)	1	51481516	51510259	28744	1	h1SMcG0001372	h1SMcT0001372.1	-2503
chr1_h1	51712661	51712661	1	*	wt_H3K4me3_peak_1159	201	.	Promoter (<=1kb)	1	51712218	51713529	1312	1	h1SMcG0001377	h1SMcT0001377.1	443
chr1_h1	51840250	51840250	1	*	wt_H3K4me3_peak_1162	214	.	Distal Intergenic	1	51842378	51853676	11299	2	h1SMcG0001383	h1SMcT0001383.1	13426
chr1_h1	52200739	52200739	1	*	wt_H3K4me3_peak_1172	56	.	Promoter (2-3kb)	1	52203695	52204453	759	1	h1SMcG0001398	h1SMcT0001398.1	-2956
chr1_h1	52385457	52385457	1	*	wt_H3K4me3_peak_1178	65	.	Promoter (2-3kb)	1	52383086	52389133	6048	1	h1SMcG0001402	h1SMcT0001402.2	2371
chr1_h1	52403046	52403046	1	*	wt_H3K4me3_peak_1180	892	.	Promoter (<=1kb)	1	52402205	52415619	13415	1	h1SMcG0001403	h1SMcT0001403.2	841
chr1_h1	52688798	52688798	1	*	wt_H3K4me3_peak_1186	87	.	Promoter (2-3kb)	1	52686716	52688076	1361	1	h1SMcG0001407	h1SMcT0001407.1	2082
chr1_h1	53279852	53279852	1	*	wt_H3K4me3_peak_1199	5065	.	Promoter (<=1kb)	1	53271162	53280499	9338	2	h1SMcG0001416	h1SMcT0001416.1	647
chr1_h1	53877575	53877575	1	*	wt_H3K4me3_peak_1213	2619	.	Distal Intergenic	1	53871379	53872586	1208	2	h1SMcG0001435	h1SMcT0001435.1	-4989
chr1_h1	54065238	54065238	1	*	wt_H3K4me3_peak_1220	69	.	Intron (h1SMcT0001443.1/h1SMcG0001443, intron 2 of 3)	1	54049049	54091710	42662	1	h1SMcG0001443	h1SMcT0001443.1	16189
chr1_h1	54089864	54089864	1	*	wt_H3K4me3_peak_1222	1568	.	Promoter (2-3kb)	1	54087191	54091414	4224	1	h1SMcG0001443	h1SMcT0001443.2	2673
chr1_h1	54186933	54186933	1	*	wt_H3K4me3_peak_1227	197	.	Intron (h1SMcT0001449.1/h1SMcG0001449, intron 1 of 2)	1	54179467	54191232	11766	1	h1SMnG0002325	h1SMnT0002325.2	7466
chr1_h1	54512881	54512881	1	*	wt_H3K4me3_peak_1235	3469	.	Promoter (<=1kb)	1	54511753	54513016	1264	2	h1SMcG0001459	h1SMcT0001459.1	135
chr1_h1	54741080	54741080	1	*	wt_H3K4me3_peak_1240	76	.	Distal Intergenic	1	54745390	54746768	1379	2	h1SMcG0001473	h1SMcT0001473.1	5688
chr1_h1	55017641	55017641	1	*	wt_H3K4me3_peak_1250	48	.	Promoter (2-3kb)	1	55013772	55014997	1226	2	h1SMcG0001478	h1SMcT0001478.1	-2644
chr1_h1	55345260	55345260	1	*	wt_H3K4me3_peak_1254	265	.	Promoter (<=1kb)	1	55344817	55346317	1501	1	h1SMcG0001484	h1SMcT0001484.1	443
chr1_h1	55880282	55880282	1	*	wt_H3K4me3_peak_1269	57	.	Promoter (<=1kb)	1	55879542	55963917	84376	1	h1SMcG0001498	h1SMcT0001498.4	740
chr1_h1	56038856	56038856	1	*	wt_H3K4me3_peak_1272	60	.	Promoter (1-2kb)	1	56038397	56040255	1859	2	h1SMcG0001503	h1SMcT0001503.1	1399
chr1_h1	56039424	56039424	1	*	wt_H3K4me3_peak_1273	127	.	Promoter (<=1kb)	1	56038397	56040255	1859	2	h1SMcG0001503	h1SMcT0001503.1	831
chr1_h1	56074302	56074302	1	*	wt_H3K4me3_peak_1275	529	.	Promoter (2-3kb)	1	56069007	56071998	2992	2	h1SMcG0001505	h1SMcT0001505.2	-2304
chr1_h1	57560879	57560879	1	*	wt_H3K4me3_peak_1311	61	.	Promoter (2-3kb)	1	57547498	57563839	16342	2	h1SMcG0001552	h1SMcT0001552.1	2960
chr1_h1	57830235	57830235	1	*	wt_H3K4me3_peak_1318	43	.	Promoter (<=1kb)	1	57829864	57831605	1742	1	h1SMcG0001558	h1SMcT0001558.1	371
chr1_h1	57853344	57853344	1	*	wt_H3K4me3_peak_1320	3100	.	Distal Intergenic	1	57844142	57845025	884	2	h1SMcG0001559	h1SMcT0001559.1	-8319
chr1_h1	58270635	58270635	1	*	wt_H3K4me3_peak_1329	1968	.	Promoter (<=1kb)	1	58269744	58271136	1393	1	h1SMcG0001574	h1SMcT0001574.1	891
chr1_h1	58293417	58293417	1	*	wt_H3K4me3_peak_1330	753	.	Promoter (<=1kb)	1	58271806	58293670	21865	2	h1SMcG0001575	h1SMcT0001575.2	253
chr1_h1	58310647	58310647	1	*	wt_H3K4me3_peak_1331	136	.	Promoter (<=1kb)	1	58310380	58313531	3152	1	h1SMnG0002546	h1SMnT0002546.3	267
chr1_h1	58316964	58316964	1	*	wt_H3K4me3_peak_1333	252	.	Promoter (<=1kb)	1	58315030	58317724	2695	2	h1SMcG0001577	h1SMcT0001577.1	760
chr1_h1	58485522	58485522	1	*	wt_H3K4me3_peak_1336	97	.	Intron (h1SMcT0001581.1/h1SMcG0001581, intron 9 of 9)	1	58450610	58495669	45060	1	h1SMcG0001581	h1SMcT0001581.2	34912
chr1_h1	58655715	58655715	1	*	wt_H3K4me3_peak_1340	536	.	Promoter (1-2kb)	1	58653816	58655264	1449	1	h1SMcG0001586	h1SMcT0001586.1	1899
chr1_h1	59448997	59448997	1	*	wt_H3K4me3_peak_1354	127	.	Distal Intergenic	1	59451948	59455317	3370	2	h1SMcG0001614	h1SMcT0001614.1	6320
chr1_h1	59470363	59470363	1	*	wt_H3K4me3_peak_1355	107	.	Promoter (<=1kb)	1	59461941	59470910	8970	2	h1SMcG0001615	h1SMcT0001615.1	547
chr1_h1	60456832	60456832	1	*	wt_H3K4me3_peak_1377	157	.	Distal Intergenic	1	60451230	60453857	2628	1	h1SMcG0001643	h1SMcT0001643.4	5602
chr1_h1	60527818	60527818	1	*	wt_H3K4me3_peak_1378	270	.	Intron (h1SMcT0001645.1/h1SMcG0001645, intron 1 of 1)	1	60520066	60539412	19347	1	h1SMcG0001645	h1SMcT0001645.1	7752
chr1_h1	60747032	60747032	1	*	wt_H3K4me3_peak_1383	79	.	Distal Intergenic	1	60740923	60741547	625	2	h1SMnG0002642	h1SMnT0002642.1	-5485
chr1_h1	60793105	60793105	1	*	wt_H3K4me3_peak_1386	3362	.	Intron (h1SMcT0001659.1/h1SMcG0001659, intron 5 of 5)	1	60779008	60788787	9780	1	h1SMcG0001658	h1SMcT0001658.2	14097
chr1_h1	60814187	60814187	1	*	wt_H3K4me3_peak_1387	37	.	Distal Intergenic	1	60788979	60811041	22063	2	h1SMcG0001659	h1SMcT0001659.3	-3146
chr1_h1	60965753	60965753	1	*	wt_H3K4me3_peak_1397	199	.	Promoter (2-3kb)	1	60954876	60963537	8662	2	h1SMcG0001664	h1SMcT0001664.2	-2216
chr1_h1	61011682	61011682	1	*	wt_H3K4me3_peak_1399	241	.	Promoter (<=1kb)	1	60990631	61012319	21689	2	h1SMcG0001665	h1SMcT0001665.1	637
chr1_h1	61262214	61262214	1	*	wt_H3K4me3_peak_1405	402	.	Distal Intergenic	1	61220523	61235653	15131	2	h1SMcG0001670	h1SMcT0001670.1	-26561
chr1_h1	61330312	61330312	1	*	wt_H3K4me3_peak_1409	655	.	Intron (h1SMcT0001672.1/h1SMcG0001672, intron 1 of 4)	1	61317754	61355759	38006	1	h1SMcG0001672	h1SMcT0001672.1	12558
chr1_h1	61517245	61517245	1	*	wt_H3K4me3_peak_1414	1324	.	Promoter (<=1kb)	1	61516569	61517579	1011	2	h1SMcG0001677	h1SMcT0001677.1	334
chr1_h1	61595355	61595355	1	*	wt_H3K4me3_peak_1415	681	.	Promoter (1-2kb)	1	61594314	61595686	1373	1	h1SMcG0001678	h1SMcT0001678.2	1041
chr1_h1	62070064	62070064	1	*	wt_H3K4me3_peak_1425	179	.	Promoter (1-2kb)	1	62070015	62071149	1135	2	h1SMcG0001691	h1SMcT0001691.1	1085
chr1_h1	62445539	62445539	1	*	wt_H3K4me3_peak_1432	754	.	Intron (h1SMcT0001701.1/h1SMcG0001701, intron 5 of 8)	1	62440385	62483098	42714	1	h1SMcG0001701	h1SMcT0001701.2	5154
chr1_h1	62610142	62610142	1	*	wt_H3K4me3_peak_1435	1038	.	Distal Intergenic	1	62617175	62637946	20772	1	h1SMcG0001706	h1SMcT0001706.1	-7033
chr1_h1	63128457	63128457	1	*	wt_H3K4me3_peak_1447	40	.	Promoter (<=1kb)	1	63128278	63128945	668	1	h1SMnG0002762	h1SMnT0002762.1	179
chr1_h1	63140885	63140885	1	*	wt_H3K4me3_peak_1448	472	.	Distal Intergenic	1	63128278	63128945	668	1	h1SMnG0002762	h1SMnT0002762.1	12607
chr1_h1	63730768	63730768	1	*	wt_H3K4me3_peak_1462	107	.	Intron (h1SMnT0002802.1/h1SMnG0002802, intron 1 of 1)	1	63730307	63734931	4625	2	h1SMnG0002802	h1SMnT0002802.1	4163
chr1_h1	64314737	64314737	1	*	wt_H3K4me3_peak_1478	57	.	Distal Intergenic	1	64268964	64276712	7749	2	h1SMcG0001756	h1SMcT0001756.1	-38025
chr1_h1	64316954	64316954	1	*	wt_H3K4me3_peak_1479	66	.	Distal Intergenic	1	64268964	64276712	7749	2	h1SMcG0001756	h1SMcT0001756.1	-40242
chr1_h1	64875300	64875300	1	*	wt_H3K4me3_peak_1490	26	.	Promoter (1-2kb)	1	64873714	64898491	24778	1	h1SMcG0001771	h1SMcT0001771.2	1586
chr1_h1	65944614	65944614	1	*	wt_H3K4me3_peak_1514	280	.	Intron (h1SMcT0001798.1/h1SMcG0001798, intron 4 of 4)	1	65882041	65940910	58870	2	h1SMcG0001797	h1SMcT0001797.2	-3704
chr1_h1	66306597	66306597	1	*	wt_H3K4me3_peak_1521	80	.	Promoter (<=1kb)	1	66307580	66313757	6178	1	h1SMnG0002923	h1SMnT0002923.1	-983
chr1_h1	66455060	66455060	1	*	wt_H3K4me3_peak_1528	20	.	Promoter (<=1kb)	1	66449996	66454186	4191	2	h1SMnG0002932	h1SMnT0002932.2	-874
chr1_h1	66608943	66608943	1	*	wt_H3K4me3_peak_1532	70	.	Distal Intergenic	1	66590254	66590957	704	2	h1SMnG0002941	h1SMnT0002941.1	-17986
chr1_h1	66702951	66702951	1	*	wt_H3K4me3_peak_1535	1572	.	Promoter (<=1kb)	1	66702742	66710781	8040	1	h1SMnG0002955	h1SMnT0002955.2	209
chr1_h1	67367782	67367782	1	*	wt_H3K4me3_peak_1547	40	.	Promoter (1-2kb)	1	67365816	67366515	700	2	h1SMcG0001833	h1SMcT0001833.1	-1267
chr1_h1	67525407	67525407	1	*	wt_H3K4me3_peak_1551	285	.	Promoter (2-3kb)	1	67522779	67541493	18715	1	h1SMcG0001838	h1SMcT0001838.12	2628
chr1_h1	68638530	68638530	1	*	wt_H3K4me3_peak_1573	53	.	Intron (h1SMcT0001865.1/h1SMcG0001865, intron 11 of 14)	1	68631037	68641123	10087	1	h1SMcG0001865	h1SMcT0001865.2	7493
chr1_h1	69400484	69400484	1	*	wt_H3K4me3_peak_1586	466	.	Promoter (<=1kb)	1	69400368	69437025	36658	1	h1SMcG0001886	h1SMcT0001886.1	116
chr1_h1	70229170	70229170	1	*	wt_H3K4me3_peak_1604	463	.	Distal Intergenic	1	70211647	70212690	1044	1	h1SMcG0001907	h1SMcT0001907.1	17523
chr1_h1	70772144	70772144	1	*	wt_H3K4me3_peak_1610	25	.	Promoter (1-2kb)	1	70771400	70773594	2195	2	h1SMcG0001920	h1SMcT0001920.1	1450
chr1_h1	70853875	70853875	1	*	wt_H3K4me3_peak_1614	149	.	Promoter (2-3kb)	1	70856372	70874118	17747	1	h1SMcG0001922	h1SMcT0001922.1	-2497
chr1_h1	71174846	71174846	1	*	wt_H3K4me3_peak_1623	62	.	Intron (h1SMcT0001930.1/h1SMcG0001930, intron 5 of 8)	1	71171577	71175643	4067	1	h1SMcG0001930	h1SMcT0001930.1	3269
chr1_h1	71500940	71500940	1	*	wt_H3K4me3_peak_1631	54	.	Intron (h1SMcT0001938.1/h1SMcG0001938, intron 8 of 14)	1	71492576	71512526	19951	1	h1SMcG0001938	h1SMcT0001938.2	8364
chr1_h1	72199271	72199271	1	*	wt_H3K4me3_peak_1656	159	.	Intron (h1SMcT0001961.1/h1SMcG0001961, intron 6 of 6)	1	72205299	72208714	3416	2	h1SMcG0001962	h1SMcT0001962.1	9443
chr1_h1	72527398	72527398	1	*	wt_H3K4me3_peak_1665	87	.	Intron (h1SMcT0001977.1/h1SMcG0001977, intron 9 of 11)	1	72522585	72534086	11502	1	h1SMcG0001977	h1SMcT0001977.1	4813
chr1_h1	72545637	72545637	1	*	wt_H3K4me3_peak_1666	3175	.	Intron (h1SMcT0001978.1/h1SMcG0001978, intron 5 of 17)	1	72538782	72568973	30192	1	h1SMcG0001978	h1SMcT0001978.3	6855
chr1_h1	72810473	72810473	1	*	wt_H3K4me3_peak_1672	233	.	Promoter (<=1kb)	1	72810345	72852654	42310	1	h1SMcG0001984	h1SMcT0001984.1	128
chr1_h1	73237181	73237181	1	*	wt_H3K4me3_peak_1683	149	.	Exon (h1SMcT0002001.1/h1SMcG0002001, exon 3 of 8)	1	73233089	73254007	20919	1	h1SMcG0002001	h1SMcT0002001.2	4092
chr1_h1	73732936	73732936	1	*	wt_H3K4me3_peak_1693	114	.	Promoter (<=1kb)	1	73727801	73733171	5371	2	h1SMcG0002011	h1SMcT0002011.1	235
chr1_h1	74092358	74092358	1	*	wt_H3K4me3_peak_1708	1853	.	Distal Intergenic	1	74103619	74104529	911	2	h1SMcG0002028	h1SMcT0002028.1	12171
chr1_h1	74392472	74392472	1	*	wt_H3K4me3_peak_1717	235	.	Distal Intergenic	1	74360346	74363275	2930	1	h1SMcG0002035	h1SMcT0002035.2	32126
chr1_h1	74694601	74694601	1	*	wt_H3K4me3_peak_1725	417	.	Distal Intergenic	1	74726475	74728004	1530	1	h1SMcG0002047	h1SMcT0002047.1	-31874
chr1_h1	74857609	74857609	1	*	wt_H3K4me3_peak_1727	91	.	Distal Intergenic	1	74857765	74862876	5112	2	h1SMcG0002051	h1SMcT0002051.1	5267
chr1_h1	75037808	75037808	1	*	wt_H3K4me3_peak_1735	45	.	Intron (h1SMcT0002059.1/h1SMcG0002059, intron 4 of 5)	1	75035412	75043364	7953	2	h1SMcG0002059	h1SMcT0002059.1	5556
chr1_h1	75139744	75139744	1	*	wt_H3K4me3_peak_1742	2576	.	Promoter (1-2kb)	1	75138630	75142717	4088	1	h1SMcG0002062	h1SMcT0002062.1	1114
chr1_h1	76516326	76516326	1	*	wt_H3K4me3_peak_1771	44	.	Distal Intergenic	1	76508239	76509679	1441	2	h1SMcG0002101	h1SMcT0002101.1	-6647
chr1_h1	76966066	76966066	1	*	wt_H3K4me3_peak_1781	190	.	Distal Intergenic	1	76949703	76950869	1167	1	h1SMcG0002116	h1SMcT0002116.1	16363
chr1_h1	76983375	76983375	1	*	wt_H3K4me3_peak_1782	930	.	Distal Intergenic	1	76999179	77001119	1941	2	h1SMcG0002117	h1SMcT0002117.1	17744
chr1_h1	78862731	78862731	1	*	wt_H3K4me3_peak_1817	101	.	Distal Intergenic	1	78967895	78975536	7642	1	h1SMcG0002171	h1SMcT0002171.1	-105164
chr1_h1	79388914	79388914	1	*	wt_H3K4me3_peak_1828	250	.	Promoter (<=1kb)	1	79388061	79389181	1121	2	h1SMcG0002181	h1SMcT0002181.1	267
chr1_h1	79475626	79475626	1	*	wt_H3K4me3_peak_1830	91	.	Promoter (<=1kb)	1	79475281	79475927	647	1	h1SMnG0003544	h1SMnT0003544.1	345
chr1_h1	79853001	79853001	1	*	wt_H3K4me3_peak_1841	270	.	Intron (h1SMcT0002192.1/h1SMcG0002192, intron 45 of 60)	1	79805222	79807835	2614	1	h1SMcG0002191	h1SMcT0002191.2	47779
chr1_h1	80387986	80387986	1	*	wt_H3K4me3_peak_1848	41	.	Promoter (<=1kb)	1	80387726	80388338	613	1	h1SMcG0002206	h1SMcT0002206.1	260
chr1_h1	80611756	80611756	1	*	wt_H3K4me3_peak_1854	322	.	Distal Intergenic	1	80590387	80608292	17906	2	h1SMcG0002212	h1SMcT0002212.1	-3464
chr1_h1	80620190	80620190	1	*	wt_H3K4me3_peak_1855	124	.	Distal Intergenic	1	80590387	80608292	17906	2	h1SMcG0002212	h1SMcT0002212.1	-11898
chr1_h1	80699525	80699525	1	*	wt_H3K4me3_peak_1856	211	.	Intron (h1SMcT0002213.1/h1SMcG0002213, intron 2 of 3)	1	80688802	80704412	15611	2	h1SMnG0003581	h1SMnT0003581.1	4887
chr1_h1	80919442	80919442	1	*	wt_H3K4me3_peak_1862	141	.	Distal Intergenic	1	80927895	80928829	935	1	h1SMcG0002218	h1SMcT0002218.1	-8453
chr1_h1	80972561	80972561	1	*	wt_H3K4me3_peak_1866	324	.	Promoter (2-3kb)	1	80956169	80969909	13741	2	h1SMcG0002219	h1SMcT0002219.1	-2652
chr1_h1	81983866	81983866	1	*	wt_H3K4me3_peak_1876	163	.	Promoter (1-2kb)	1	81984918	82007108	22191	1	h1SMcG0002233	h1SMcT0002233.1	-1052
chr1_h1	82012399	82012399	1	*	wt_H3K4me3_peak_1879	184	.	Promoter (<=1kb)	1	82011960	82012925	966	1	h1SMcG0002235	h1SMcT0002235.1	439
chr1_h1	82040593	82040593	1	*	wt_H3K4me3_peak_1881	95	.	Promoter (2-3kb)	1	82036839	82038406	1568	2	h1SMnG0003621	h1SMnT0003621.1	-2187
chr1_h1	82211858	82211858	1	*	wt_H3K4me3_peak_1887	244	.	Promoter (<=1kb)	1	82211750	82251077	39328	1	h1SMcG0002245	h1SMcT0002245.2	108
chr1_h1	82264449	82264449	1	*	wt_H3K4me3_peak_1888	15	.	Distal Intergenic	1	82258481	82259790	1310	1	h1SMcG0002247	h1SMcT0002247.1	5968
chr1_h1	82304933	82304933	1	*	wt_H3K4me3_peak_1891	41	.	Promoter (2-3kb)	1	82307141	82330572	23432	1	h1SMcG0002250	h1SMcT0002250.1	-2208
chr1_h1	83085674	83085674	1	*	wt_H3K4me3_peak_1908	112	.	Exon (h1SMcT0002269.1/h1SMcG0002269, exon 7 of 8)	1	83069471	83072179	2709	2	h1SMnG0003678	h1SMnT0003678.2	-13495
chr1_h1	83169527	83169527	1	*	wt_H3K4me3_peak_1913	17	.	Distal Intergenic	1	83203494	83204031	538	2	h1SMcG0002272	h1SMcT0002272.1	34504
chr1_h1	83475210	83475210	1	*	wt_H3K4me3_peak_1923	253	.	Promoter (<=1kb)	1	83458972	83475359	16388	2	h1SMcG0002280	h1SMcT0002280.1	149
chr1_h1	83667203	83667203	1	*	wt_H3K4me3_peak_1926	42	.	Promoter (1-2kb)	1	83663453	83668556	5104	2	h1SMcG0002286	h1SMcT0002286.1	1353
chr1_h1	83726158	83726158	1	*	wt_H3K4me3_peak_1930	199	.	Promoter (2-3kb)	1	83723443	83729569	6127	1	h1SMcG0002293	h1SMcT0002293.2	2715
chr1_h1	83796448	83796448	1	*	wt_H3K4me3_peak_1932	126	.	Promoter (1-2kb)	1	83767899	83797788	29890	2	h1SMcG0002294	h1SMcT0002294.1	1340
chr1_h1	84134094	84134094	1	*	wt_H3K4me3_peak_1940	349	.	Distal Intergenic	1	84115860	84117918	2059	1	h1SMcG0002300	h1SMcT0002300.1	18234
chr1_h1	84216293	84216293	1	*	wt_H3K4me3_peak_1943	49	.	Distal Intergenic	1	84247412	84248436	1025	1	h1SMnG0003713	h1SMnT0003713.1	-31119
chr1_h1	84746430	84746430	1	*	wt_H3K4me3_peak_1953	81	.	Promoter (<=1kb)	1	84745955	84847470	101516	1	h1SMcG0002322	h1SMcT0002322.2	475
chr1_h1	84982212	84982212	1	*	wt_H3K4me3_peak_1957	41	.	Distal Intergenic	1	84991451	84992246	796	2	h1SMnG0003740	h1SMnT0003740.1	10034
chr1_h1	86504959	86504959	1	*	wt_H3K4me3_peak_1993	95	.	Promoter (2-3kb)	1	86507920	86550183	42264	1	h1SMcG0002376	h1SMcT0002376.1	-2961
chr1_h1	86610220	86610220	1	*	wt_H3K4me3_peak_1996	36	.	Promoter (<=1kb)	1	86564019	86610547	46529	2	h1SMcG0002377	h1SMcT0002377.1	327
chr1_h1	87432967	87432967	1	*	wt_H3K4me3_peak_2016	553	.	Distal Intergenic	1	87423141	87428043	4903	2	h1SMcG0002405	h1SMcT0002405.1	-4924
chr1_h1	87628035	87628035	1	*	wt_H3K4me3_peak_2018	407	.	Distal Intergenic	1	87662696	87700430	37735	1	h1SMcG0002408	h1SMcT0002408.1	-34661
chr1_h1	87969577	87969577	1	*	wt_H3K4me3_peak_2027	189	.	Intron (h1SMcT0002416.2/h1SMcG0002416, intron 4 of 25)	1	87948509	87974490	25982	2	h1SMcG0002416	h1SMcT0002416.2	4913
chr1_h1	88196513	88196513	1	*	wt_H3K4me3_peak_2032	1212	.	Promoter (2-3kb)	1	88160069	88194090	34022	2	h1SMcG0002424	h1SMcT0002424.2	-2423
chr1_h1	88561946	88561946	1	*	wt_H3K4me3_peak_2038	52	.	Distal Intergenic	1	88517989	88519693	1705	2	h1SMnG0003885	h1SMnT0003885.1	-42253
chr1_h1	88810058	88810058	1	*	wt_H3K4me3_peak_2045	60	.	Distal Intergenic	1	88816215	88818447	2233	2	h1SMnG0003902	h1SMnT0003902.1	8389
chr1_h1	88911801	88911801	1	*	wt_H3K4me3_peak_2048	1773	.	Distal Intergenic	1	88905543	88906443	901	2	h1SMcG0002447	h1SMcT0002447.1	-5358
chr1_h1	89069133	89069133	1	*	wt_H3K4me3_peak_2050	183	.	Distal Intergenic	1	89111849	89169793	57945	1	h1SMcG0002449	h1SMcT0002449.1	-42716
chr1_h1	89336514	89336514	1	*	wt_H3K4me3_peak_2054	47	.	Intron (h1SMcT0002454.1/h1SMcG0002454, intron 1 of 3)	1	89325867	89341004	15138	2	h1SMcG0002454	h1SMcT0002454.1	4490
chr1_h1	89540241	89540241	1	*	wt_H3K4me3_peak_2058	138	.	Promoter (<=1kb)	1	89531635	89540504	8870	2	h1SMcG0002457	h1SMcT0002457.1	263
chr1_h1	89629929	89629929	1	*	wt_H3K4me3_peak_2062	95	.	Promoter (<=1kb)	1	89629667	89630836	1170	1	h1SMcG0002463	h1SMcT0002463.1	262
chr1_h1	89696167	89696167	1	*	wt_H3K4me3_peak_2063	220	.	Distal Intergenic	1	89723729	89726047	2319	1	h1SMcG0002464	h1SMcT0002464.1	-27562
chr1_h1	90029514	90029514	1	*	wt_H3K4me3_peak_2067	305	.	Intron (h1SMcT0002475.1/h1SMcG0002475, intron 6 of 19)	1	90024684	90044346	19663	1	h1SMcG0002475	h1SMcT0002475.1	4830
chr1_h1	90654481	90654481	1	*	wt_H3K4me3_peak_2078	241	.	Promoter (<=1kb)	1	90562715	90654619	91905	2	h1SMcG0002492	h1SMcT0002492.1	138
chr1_h1	91340929	91340929	1	*	wt_H3K4me3_peak_2094	76	.	Promoter (<=1kb)	1	91341356	91364331	22976	1	h1SMcG0002510	h1SMcT0002510.1	-427
chr1_h1	91455669	91455669	1	*	wt_H3K4me3_peak_2098	638	.	Distal Intergenic	1	91460327	91485655	25329	1	h1SMcG0002513	h1SMcT0002513.1	-4658
chr1_h1	91952995	91952995	1	*	wt_H3K4me3_peak_2106	382	.	Intron (h1SMcT0002523.1/h1SMcG0002523, intron 1 of 2)	1	91935101	91954995	19895	1	h1SMcG0002523	h1SMcT0002523.1	17894
chr1_h1	92101494	92101494	1	*	wt_H3K4me3_peak_2109	1996	.	Distal Intergenic	1	92057630	92059508	1879	1	h1SMcG0002529	h1SMcT0002529.2	43864
chr1_h1	93409076	93409076	1	*	wt_H3K4me3_peak_2124	106	.	Promoter (1-2kb)	1	93410799	93411395	597	1	h1SMnG0004109	h1SMnT0004109.1	-1723
chr1_h1	93479698	93479698	1	*	wt_H3K4me3_peak_2125	88	.	Distal Intergenic	1	93437976	93457781	19806	1	h1SMcG0002550	h1SMcT0002550.1	41722
chr1_h1	94257388	94257388	1	*	wt_H3K4me3_peak_2135	358	.	Distal Intergenic	1	94180251	94197428	17178	1	h1SMcG0002573	h1SMcT0002573.1	77137
chr1_h1	95378224	95378224	1	*	wt_H3K4me3_peak_2152	210	.	Distal Intergenic	1	95351985	95353752	1768	2	h1SMnG0004200	h1SMnT0004200.1	-24472
chr1_h1	95815362	95815362	1	*	wt_H3K4me3_peak_2164	536	.	Distal Intergenic	1	95800386	95802197	1812	2	h1SMcG0002613	h1SMcT0002613.1	-13165
chr1_h1	95906354	95906354	1	*	wt_H3K4me3_peak_2166	2058	.	Promoter (<=1kb)	1	95905540	95906410	871	2	h1SMcG0002615	h1SMcT0002615.2	56
chr1_h1	96453048	96453048	1	*	wt_H3K4me3_peak_2183	220	.	Promoter (2-3kb)	1	96446057	96450332	4276	2	h1SMcG0002635	h1SMcT0002635.1	-2716
chr1_h1	96550053	96550053	1	*	wt_H3K4me3_peak_2184	132	.	Promoter (<=1kb)	1	96549827	96596177	46351	1	h1SMcG0002638	h1SMcT0002638.1	226
chr1_h1	99244697	99244697	1	*	wt_H3K4me3_peak_2194	149	.	Distal Intergenic	1	99329244	99329563	320	1	h1SMnG0004368	h1SMnT0004368.1	-84547
chr1_h1	99285980	99285980	1	*	wt_H3K4me3_peak_2196	207	.	Distal Intergenic	1	99329244	99329563	320	1	h1SMnG0004368	h1SMnT0004368.1	-43264
chr1_h1	99348475	99348475	1	*	wt_H3K4me3_peak_2199	1193	.	Promoter (1-2kb)	1	99348902	99350284	1383	2	h1SMcG0002708	h1SMcT0002708.1	1809
